item_code,on_hand_qty
62343993,0
62343993,4581.953
62900031,63
62990135,0
62990147,530
62990196,0
62990238,0
62990240,0
62990354,42
66012326,0
66012326,2
66100707,0
66100707,13
66100719,0
66100719,3
66103101,0
66103101,17
66103113,0
66103113,48
66710996,0
66710996,16
66715349,1998.5
66715374,598.5
66715398,2103
66715568,884
66900580,0
66900580,11
66905199,14
66905199,0
67011639,6
67024415,0
67025079,1
67025092,0
67026187,0
67026187,14
67027805,0
67700081,0
67700615,0
67700615,60
67700627,17
67700925,12
67701425,0
67752240,0
67752240,5
67752251,0
67754053,0
67754053,1
67754053,0
67754065,0
67754065,22
67754089,0
67754089,0
70017062,67
70017104,1072
70017189,0
70017189,0
70017360,2
70017372,1
70017384,1
70017657,0
70017670,0
70027092,232
70037073,2
70037097,2
70047005,0
70050090,0
70050090,3
70061725,0
70067004,0
70137092,0
70137092,0
70137109,0
70137109,246
70137109,1576
70137109,0
70137171,0
70137183,0
70137183,0
70137201,0
70207057,0
70207112,0
70212200,472
70212200,0
70213173,345
70213173,0
70217002,625
70217002,0
70217014,0
70217014,0
70237001,4379
70237001,6271
70237001,0
70237025,0
70237025,0
70237025,0
70237037,610
70237037,3500
70237037,0
70237037,0
70307064,195.5
70307064,0
70307090,0
70307106,0
70400015,0
70405542,160
70907055,9
70907109,0
70907109,0
70907110,0
70907122,0
70907122,0
70907134,188
71010282,1280
71010336,0
71010336,0
71010336,0
71010348,0
71010348,300
71010348,0
71010361,0
71010361,0
71010361,0
71010373,0
71010373,0
71010373,0
71010397,125
71010397,129
71010397,0
71010440,0
71010452,0
71010543,0
71010543,0
71010543,0
71010919,0
71051636,0
71070035,0
71071969,21
71071969,0
71080326,0
71080326,0
71080612,119
71080624,0
71080624,0
71080636,182
71080636,0
71130159,0
72010265,24
72010289,18
72010307,0
72010307,90
72010356,0
72010356,6550
72010368,0
72010368,0
72010794,0
72010794,0
72010812,0
72010812,0
72010824,227
72011075,0
72011312,1
72011324,0
72011350,0
72011361,0
72012110,2000
72012160,0
72012304,0
72012493,0
72012638,59
72012705,0
72017570,1
72017612,135
72017636,0
72017636,0
72017648,0
72017685,0
72017790,0
72017790,28
72017831,0
72017855,0
72017867,0
72017879,135
72017880,0
72017910,0
72017910,0
72017934,0
72017934,0
72017958,0
72020234,0
72020234,0
72020386,0
72020696,0
72020702,104
72040658,14
72046909,56
72047094,501
72047100,290
72047562,0
72047604,0
72047768,0
72047770,134
72047781,100
72047800,700
72047811,180
72047835,0
72047847,50
72047860,500
72047884,298
72060013,0
72060633,0
72060633,20
72060657,2
72061601,0
72061601,9065
72070250,0
72070262,13
72070286,0
72070316,0
72070328,15
72070535,0
72070705,0
72070717,0
72070742,3
72070791,27
72070791,0
72070961,0
72075211,0
72080887,0
72090017,126
72090029,0
72090030,90
72090042,0
72090054,11
72090066,26
72090078,49
72090091,0
72090121,0
72090145,0
72090157,300
72090157,0
72090728,54
72090728,0
72090807,8
72090807,0
72090868,4
72090868,0
72090960,0
72090960,0
72094606,98
72094898,0
72094898,0
72094941,0
72094941,750
72094989,1
72095003,9
72095003,0
72095246,0
72095258,0
72095258,0
72095271,2591
72095453,0
72095477,316
72095519,238
72095520,180
72095532,336
72095544,348
72095556,207
72130039,0
72130040,0
72130052,0
72130076,1
72130131,0
72130180,11
72130192,0
72130258,1
72130866,0
72130878,35
72131135,0
72131470,0
72131482,0
72131494,175
72131524,0
72137514,0
72157823,0
72157835,0
72157884,1
72160044,350
72160044,2302
72181606,1
72202464,0
72202520,446
72202622,0
72202622,275
72202646,0
72202671,0
72202671,9225
72202695,0
72202695,20
72202725,460
72202749,910
72202750,0
72202750,80
72202774,0
72202774,236
72202804,0
72202828,0
72202828,0
72202830,2906
72202830,0
72202841,624
72202877,0
72202877,0
72202920,0
72202920,40
72202956,0
72202970,0
72202970,0
72203020,0
72203020,438
72203020,0
72203122,59
72203171,0
72203171,75
72203171,0
72203225,781
72203328,0
72203328,0
72203353,110
72208030,0
72208030,0
72208077,10
72208090,0
72208119,29
72208119,0
72208156,0
72208193,0
72208193,18
72208193,0
72208314,0
72208338,21
72208351,55
72208351,0
72208478,4
72208491,0
72208510,0
72208533,0
72208557,5
72208673,2
72208776,0
72208790,0
72208971,0
72209010,0
72209033,0
72209070,2
72209100,3
72209112,2
72209252,0
72210527,200
72210539,979
72210540,50
72210552,40
72210564,22
72210576,131
72210631,400
72210643,0
72210643,480
72211829,83
72212640,0
72212779,0
72212950,240
72212974,100
72214041,0
72214053,287
72214065,0
72214065,0
72214077,328
72214089,0
72214119,0
72214168,0
72215082,1978
72215094,695
72215100,436
72215112,74
72215173,80
72215410,0
72215410,0
72217297,0
72217868,0
72220016,249
72220041,0
72220053,0
72220065,0
72220168,70
72220181,125
72220247,195
72257106,0
72287007,68
72287007,0
72287019,56
72287019,0
72350052,25
72350052,0
72350052,0
72350064,0
72350076,51
72350076,0
72350120,56
72350210,0
72351196,9
72351196,0
72351380,24
72351380,0
72351457,54
72351457,0
72377021,36
72377021,36
72383185,260
72383185,0
72383239,19
72383239,0
72383239,0
72383240,82
72383240,0
72387002,0
72387002,0
72387002,0
72387014,402
72387014,0
72387014,0
72505138,0
72505138,0
72507093,0
72507093,2
72507093,0
72900180,8
72900635,0
72900635,15
72900726,35
72900738,0
72900738,0
72900799,57
72900817,119
72900878,0
72900970,200
72900970,0
72900982,0
72900982,0
72901019,0
72901019,0
72901135,234
72901147,50
72901159,0
72901159,0
72901160,1111
72901214,80
72901330,8750
72901548,30
72901690,244
72901706,0
72901718,0
72901720,0
72901731,9
72901743,328
72901755,16
72901767,0
72901779,40
72901779,0
72901780,391
72901792,153
72901809,0
72901809,0
72901810,6
72901822,910
72901834,0
72901834,0
72901974,6
72906364,7
72907307,0
72907551,5
72907551,0
72907563,327
72907563,0
72988204,0
72990053,0
72990089,0
72990090,0
72990296,0
72990314,0
72990338,0
72990340,0
73010029,0
73010030,0
73030013,0
73030181,0
73030193,0
73030200,0
73030259,0
73030284,1153
73030338,0
73030340,0
73030478,6436
73030545,0
73030922,0
73030946,0
73030971,0
73031010,0
73031021,0
73031033,0
73031082,0
73031094,0
73031100,0
73031823,234
73031835,0
73031835,0
73033480,0
73033509,0
73033522,0
73033595,14.103
73033704,37.79
73033704,102.816
73033728,0
73033728,236.516
73033935,950
73034538,2510.14
73034538,4538.5
73034551,0
73036020,0.022
73036201,2622.57
73040230,0
73040629,1377
73040680,6148
73040848,0
73040848,0
73040990,0
73041026,20.577
73041403,141.23
73041452,0
73041452,0
73041476,1405
73041518,0
73041518,0
73041518,0
73041531,789
73041610,0
73041610,0
73043436,3430
73043448,2245
73045007,0
73045007,0
73047582,0
73047582,0
73049920,940
73049992,4337
73050167,0
73050179,0
73052371,71
73090062,0
73090062,0
73090141,0
73090141,0
73090888,13177
73096878,4444
73096878,8988
73099077,57850.059
73100020,0
73100031,0
73100122,84.426
73100122,245.84
73100134,296359
73100158,207.162
73100158,1400.574
73100171,0
73100183,287.155
73100183,383.923
73100195,0
73100195,1676.745
73100201,37.187
73100201,1410.367
73100213,0
73100213,0
73100225,286
73100237,0
73100250,0
73100286,0
73100286,400
73100316,2130.352
73100328,0
73100330,50835
73100341,26195
73100365,0
73100365,0
73100419,0
73100419,0
73101400,0
73101400,0
73110024,0
73110255,36058.5
73110346,0
73110346,155920
73110504,42.955
73110504,755.495
73110516,2323
73110516,35749
73110530,360
73110530,6627
73110553,0
73110565,16159
73110577,3650
73110589,1627
73110656,4.9
73110656,268.83
73111200,19.245
73111259,0
73111259,190
73112008,95.5
73112008,284.686
73112082,5.925
73112082,61.822
73112161,315.296
73112185,0
73112185,0
73112197,0
73112203,0
73112203,117.279
73112215,237.021
73112227,701.716
73112306,798.392
73112409,56.664
73115940,21268
73120017,17
73120029,0
73120030,0
73120042,0
73120091,0
73120108,0
73120110,0
73120121,0
73120455,650.939
73130011,0
73130606,74.949
73130655,0
73130655,391.011
73130758,0
73130758,174.8
73130758,786.22
73130953,23.09
73140016,0
73150022,0
73160258,11126
73160260,67535
73160271,0
73160271,0
73161263,9
73161500,16.825
73161573,0
73161573,0
73161573,0
73162012,0
73162012,0
73162024,0
73164008,262
73164100,0
73164100,0
73165967,0
73170010,0
73177295,8566
73177660,18738
73180026,0
73180038,0
73180040,0
73180051,0
73180063,0
73180142,0
73180154,0
73180166,0
73180178,10600
73187550,0
73187550,6253
73187811,71023
73187811,176467
73187823,0
73187847,34903
73230364,66.326
73253911,0
73290014,0
73298864,0
73298864,0
73317718,306038
73320018,0
73320146,0
73321059,0
73321059,3040
73321059,17718
73321370,0
73321473,0
73321473,9858
73321552,0
73321552,860
73321795,5894
73321874,10884
73321977,0
73321977,5816
73321990,52
73321990,830
73322611,13178
73322672,0
73322672,0
73322738,105
73322738,60000
73323652,7697
73323755,14744
73323895,0
73324279,14858
73324383,5350
73324759,1132
73330012,0
73510075,0
73510130,4889
73510142,0
73510166,4309
73510178,0
73510180,7536
73510191,0
73510210,77669
73510269,0
73510403,0
73510403,0
73510415,26728
73510555,205.917
73510555,333.254
73510610,9744
73510762,0
73510877,0
73510889,82111
73510907,4813
73510993,0
73511109,0
73511109,41
73511109,21757
73511468,9863
73511857,0
73511857,0
73511857,0
73511857,0
73511950,1901
73511950,4108
73512060,0
73512072,3.9
73512072,1230.605
73512084,26932
73512096,0
73512199,107
73512758,433
73513090,0
73513118,0
73513489,5442
73513600,0
73513600,0
73513600,0
73513738,19528
73513945,21481
73513945,47987
73514469,3319
73514561,45381
73514676,5720
73514676,8114
73514755,18507.19
73515371,1280
73516314,29175
73516636,15317
73518013,170.81
73519261,4532
73519261,6689
73519273,730
73520068,20.072
73520081,265.719
73520159,406.526
73520160,9867
73520184,0
73520184,0
73520184,0
73520184,7
73520329,0
73520366,140.046
73520378,450.766
73520380,229.839
73520391,0
73520410,0
73520433,52
73520445,1477
73520706,18051
73521103,0
73521115,153.731
73521127,325911
73521401,0
73521401,0
73521413,69
73522480,146.586
73522533,0
73522533,0
73522533,5.269
73522545,0
73522545,0
73522545,218.76
73522648,13.144
73522648,55.361
73522661,142.237
73522685,580.768
73522703,3.007
73522703,7.412
73522739,48.349
73522739,61.458
73522806,131.249
73522843,8.393
73523008,0
73523100,0.03
73526400,3305.14
73526411,571.889
73526460,2052
73526745,0
73526745,0
73530232,72.324
73530402,0
73530402,0
73530402,371.142
73530426,73.926
73530426,227.172
73530451,0
73530451,0
73530451,549.824
73530505,165.728
73530517,62579
73530542,0
73530542,0
73530578,11551
73530608,81.926
73530657,639.062
73530657,733.613
73530700,133.403
73530700,179.726
73530750,100897
73530852,1.967
73530852,118.515
73530906,0
73530906,204.346
73530967,689.016
73530992,1818.917
73531200,20.469
73531273,76.204
73531406,0
73531406,0
73531522,476.4
73533269,88396
73533336,0
73533336,0
73540304,0
73540560,0
73540602,0
73540663,229549
73540730,91792
73540791,0
73540791,0
73540900,169.158
73541072,5964
73541114,0
73541114,0
73546896,2902
73546902,2700
73547001,0
73547001,0
73547013,13656
73547037,7735
73547098,0
73547098,0
73547293,13216
73548133,19.902
73548145,585.082
73557535,0
73557535,0
73560157,0
73560157,0
73560170,0
73560170,27.057
73560182,0
73560194,14040
73560200,1294.481
73560200,1973.781
73560236,0
73560236,27.315
73560388,0
73560388,0
73560390,1586
73560420,28.747
73560480,0
73560480,0
73560510,0
73560510,0
73560560,0
73560560,432.429
73560595,399.217
73560595,2090.119
73560601,131464
73560637,0
73560649,116594
73560716,664.62
73560741,863.453
73560753,0
73560765,0
73560777,1470.232
73560820,269.708
73560844,0
73560844,0
73560844,0
73560893,3633
73560900,33.047
73560900,3073.899
73561009,0
73561009,2400.606
73561022,0
73561022,0
73561034,0
73561034,129.1
73561046,0
73561060,3296
73561071,813
73561083,122538
73561137,0
73561137,0
73561137,0
73561162,0
73561162,83.573
73561162,365.925
73561174,41895
73561186,8222
73561198,0
73561198,0
73561204,4664
73561216,18566
73561228,51238
73561277,0
73561290,4610
73561344,0
73561344,1685.698
73561370,4152
73561381,25882
73561435,15.489
73561526,0
73561526,609.937
73561745,6504.92
73562075,0.132
73563171,96313
73563262,123762.7
73563420,1357
73563432,2426
73563481,129
73563511,4511
73563560,392
73563572,69.72
73564096,1877
73564102,6867
73569136,0
73569136,3149
73571027,339274
73572366,0
73572380,170477
73572410,0
73572433,0
73572457,103653
73572470,39358
73572482,19428
73572494,405738
73572512,11600
73572536,638460
73572561,403418
73572615,12532
73572810,271
73573279,702
73573280,680609
73573292,180733
73573310,97135
73573334,1917
73573371,211325
73573401,6835
73573413,627255
73573437,3521
73573449,0
73573449,241938
73574752,489981
73574776,0
73574776,0
73574818,197936
73574820,0
73574831,1918863
73574880,0
73574880,0
73574910,0
73574910,0
73575276,32482
73575288,693778
73576189,1340
73576244,11720
73576256,1314
73576438,52646
73577832,0
73577832,0
73577832,35960
73577856,748825
73577870,280000
73577870,1221320
73577870,1273214
73577893,187855
73577959,255020
73577972,646138.5
73577996,198408
73578228,372726
73578241,0
73578241,0
73578265,47527
73578459,0
73578472,0
73578484,62190
73578538,2891
73578599,31596
73578617,20369
73579038,22718
73580650,20.401
73583091,705
73587023,32537
73601834,188855
73601846,1705
73601858,58524
73610513,0
73610513,0
73621869,0
73621869,0
73621870,0
73621870,42716
73622023,658111
73641960,0
73642083,31083
73700319,556.891
73700400,22.067
73700472,44633
73700502,176.203
73700551,0
73700551,0
73700654,0
73700654,185.25
73700708,0.837
73700708,70
73700757,0
73700757,209.797
73700757,909.937
73700769,14069
73700850,0
73700850,1347.9
73700850,0
73700952,2400
73701002,156.389
73701002,509.165
73701105,6059.968
73701981,20.912
73702006,12074
73702018,132092.8
73706206,156051
73706218,0
73706413,210340
73706425,224381
73710015,1
73710106,3.283
73710143,53.85
73710155,0
73710155,0
73710155,0
73710167,181164
73710180,99656
73710209,0
73710209,156.188
73710210,118139
73710222,87043
73710258,163.612
73710258,183.885
73710258,0
73710301,100.731
73710301,487.02
73710313,442696
73710350,0
73710350,0
73710350,5.395
73710453,0
73710453,447.327
73710453,0
73710477,0
73710489,0
73710489,0
73710507,0
73710507,155.985
73710507,0
73710556,433.631
73710600,40.704
73710714,46.502
73720112,0
73720112,6022
73720513,37579
73720525,132214
73721013,5363
73737320,44008
73737434,25637
73750414,6640
73751431,2614
73751443,0
73757615,164139.415
73758000,254149
73760018,0
73760020,0
73760213,0
73760213,70460
73760225,12722
73760225,17107
73760237,0
73760316,8510
73761503,0
73761503,1595.666
73761527,149550
73761539,238335
73761540,94480
73765790,63866
73765806,48952
73767566,28453
73767578,10183
73767591,0
73767608,0
73767610,0
73767621,0
73767633,0
73767645,0
73767657,0
73767669,0
73776889,0
73776889,90
73776890,9658
73776907,7634
73776919,0
73776919,10660
73801010,0
73801010,50902
73806997,0
73806997,19619
73807000,47029
73807023,887
73807503,0
73807503,0
73807503,4949
73810101,1564
73817909,847.2
73818112,0
73818136,119
73818150,555
73818173,0
73818173,0
73818367,191.26
73818392,20991
73818392,0
73820738,0
73820738,18964
73820910,5564
73820970,0
73821020,9099
73821070,22922
73821240,0
73821240,39412
73821305,3850
73821305,0
73821317,0
73821860,5058
73824628,982.96
73824630,0
73824641,293571
73824665,0
73824719,8336
73824859,404
73824859,13827
73833277,158.448
73833344,0
73834877,1.75
73835985,0.051
73836229,252.82
73836370,0
73836394,35.395
73836539,30.366
73836588,0
73836588,20.902
73836606,51.267
73836709,10.412
73836710,31.497
73836722,0
73839966,353630
73841122,39614
73844123,7674
73847604,0
73847604,0
73847860,0
73847860,0
73848920,190648
73848943,90414
73848955,158078
73848967,34729
73849900,6898
73850032,0
73850044,0
73850147,2626
73850457,65
73850457,0
73850767,19073
73850822,18
73851218,793
73851231,36489
73851413,0
73851413,0
73851437,0
73851437,5684.5
73851530,0
73851530,31284
73851541,0
73851541,0
73851887,107582
73851887,185628
73853264,15983
73853276,3543
73853288,8934
73853306,3750
73853331,11000
73853422,21
73853422,59647
73853574,18058
73853586,0
73853586,2437
73853628,2680
73853665,4278
73853665,29313
73853677,10340
73853677,22453
73853689,5696
73853689,20295
73853690,3200
73853690,7666
73853707,0
73853719,1479
73853719,3070
73853719,3205
73853835,0
73853835,18272
73853859,4185
73853859,5000
73853860,3554
73853860,0
73853872,14512
73853872,44980
73853884,43052
73853896,0
73853896,1500
73853902,0
73853902,2379
73853914,1600
73853914,2399
73853940,0
73853940,0
73853951,0
73853951,0
73854001,0
73854001,3439
73854001,5588
73854013,0
73854013,0
73854037,7180
73854049,0
73854049,20
73854050,8044
73854050,10210
73854062,0
73854062,0
73854074,4032
73854074,24865
73854086,3396
73854086,5354
73854098,0
73854098,69
73854104,5934
73854104,8337
73854116,0
73854116,29461
73854128,5169
73854128,9136
73854130,6026
73854130,7662
73854141,13
73854141,27962
73854153,0
73854165,0
73854177,1656
73854256,5517
73854256,28001
73854268,960
73854268,17383
73854270,0
73854270,0
73854270,2891
73854529,0
73854529,2945
73854529,17250.68
73854530,9
73854566,1808
73854621,7671.1
73854621,12115
73854633,5860
73854633,18271
73854645,0
73854645,5879
73854657,5783
73854669,1138
73854670,7843
73854670,17628
73854682,3900
73854682,27381
73854864,555967
73855583,0
73855595,0
73855625,0
73855625,0
73856447,2412
73856460,0
73856496,3123
73856812,7800
73857762,0
73857762,0
73857774,38945
73857804,47959
73857830,286088
73857889,78296
73858018,0
73858092,0
73858092,119059
73858109,0
73858109,890070
73900059,0
73900060,8632
73900060,0
73900102,0
73900138,28996
73900175,141800
73900199,0
73900205,19
73900217,889
73900230,0
73900667,1
73901490,14
73901507,0
73901891,0
73901891,0
73972769,0
73976192,0
73976829,0
73976829,0
73990437,0
73990681,0
73990681,0
73990700,22990
73990784,0
73990796,0
73990826,0
73990980,0
73991028,0
73991089,0
73991090,0
73991314,0
73991326,0
73991363,0
73991375,0
73991387,0
73991405,0
73991417,1457
73991466,0
74011789,0
74011789,0
74033189,8.9
74050047,0
74162718,0
74162720,127
74165045,6736
74167509,54
74167613,6559
74200021,26632
74200033,5872
74491404,0
74491404,0
74492240,0
74492240,0
74492639,245
74493152,542
74493255,460
74494053,5
74495884,0
74497790,0
74497790,0
74498332,67
74498332,0
74498381,0
74498381,0
74498411,0
74498411,0
74498460,17260
74499804,2416
74499841,0
74501033,2092
74501057,0
74503807,50
74504897,0
74505269,5972
74508180,568
74900055,491
74900651,5488
75016692,10
75016801,0
75016898,0
75016898,6
75017301,0
75017301,173
75017349,0
75018378,0
75018378,0
75030913,0
75030913,0
75030913,0
75030925,0
75034396,1733.95
75034487,6982
75034608,1931.1
75036502,64.5
75036502,1069
75036502,0
75036757,0
75036757,1398
75036757,0
75050109,1025
75050109,0
75103849,0
75103916,40
75103916,691
75207990,1349
75207990,0
75208090,481
75208090,1200
75208090,0
75208532,27
75208532,0
75208696,802
75208696,0
75320149,11850
75320198,3582
75320198,18718
75320216,546
75320228,905
75320241,9566
75322160,64
75324350,2806
75324611,0
75324805,556
75325032,337
75326413,231
75326413,544.5
75326437,22
75327831,0
75327831,0
75327879,0
75327910,0
75327960,20348.8
75328008,82
75328070,1418.64
75328112,6210.3
75328136,32703
75328148,7261.6
75328276,0
75328276,99
75328380,194
75328410,59
75328422,95
75350014,866
75402178,40946.75
75402609,0
75402609,22058
75403651,0
75403651,81876.8
75548161,0
75548161,1944
75548161,0
75610097,0
75615277,911
75616040,0
75616051,5568.1
75904287,0
75904299,0
75905103,0
75905103,5593
75906016,0
75906016,87449
75906090,0
75906090,35433
75906302,8091.38
75907367,20
75909844,2587
75982006,0
75986462,0
76010132,1980
76010132,0
76010454,104138
76014186,0
76014186,341177
76014186,0
76016500,144700
76016500,602154
76016596,556909
76016596,0
76018611,1572
76018891,13673
76019731,0
76019743,13860
76019780,0
76019780,0
76019792,706843
76019809,39198
76112901,738.5
76113565,0
76115094,17517
76115100,0
76115100,95087
76115112,0
76115150,0
76115150,0
76115616,33710.48
76115665,0
76115665,0
76116049,0
76116049,0
76116049,0
76150021,0
76210080,0
76210091,11
76210248,0
76210248,0
76210250,0
76210558,0
76210560,2150
76210560,21150
76211678,0
76211678,0
76211680,2850
76211680,0
76213882,78
76213882,0
76214461,38600
76214461,0
76214606,82269
76214606,0
76214667,7705
76214667,0
76215908,125
76215908,0
76217322,500
76217322,0
76217358,900
76217358,0
76217413,0
76217425,264
76217530,266
76217553,0
76217565,251
76217693,0
76217693,0
76218338,0
76218338,0
76219057,0
76219057,220
76219604,1055
76219604,0
76219677,0
76900393,0
76901865,0
76902158,0
76904544,84
76904635,0
76904738,1266.78
76904799,110
76904817,1450
76904817,0
76904830,44
76904842,0
76904842,0
76904854,48
76904891,2
76982087,0
77010012,0
77030140,0
77030140,3
77030928,0
77030930,244
77030930,3536
77030953,19
77030965,0
77030965,0
77030989,0
77031015,0
77031015,0
77031027,324
77031039,1
77031052,0
77031052,0
77031076,0
77031076,0
77031088,6260.5
77031090,743.75
77031090,1000
77031106,1000
77031106,2280
77031118,0
77031118,1048.372
77031118,10600
77031143,0
77031192,440
77031209,0
77031258,1680
77031350,8
77031507,0
77031507,0
77032093,139
77032391,0
77032391,215
77032457,0
77032469,0
77032500,28.5
77032500,458
77032561,1673
77032690,0
77032743,0
77032780,5660
77032834,0
77032962,0
77032962,0
77033000,42
77033000,419
77033255,286
77034650,0
77034650,177
77034715,0
77034764,200083
77034879,0
77034879,520
77034892,0
77034892,66
77034934,0
77034934,0
77034946,41
77034958,21
77034971,24
77034983,0
77034995,0
77034995,50
77035008,16
77035008,57
77035010,0
77035021,0
77035100,0
77035100,2617
77035100,0
77036700,796
77038009,71.6
77038010,0
77038010,0
77040028,6
77040030,0
77040030,1
77040053,5
77049202,0
77060076,0
77060088,0
77060090,0
77070057,0
77070409,125
77070409,4285.45
77073320,0
77073320,4502
77075201,0
77092442,0
77092442,100
77092442,0
77093320,445
77093343,2770
77093355,4200
77101431,6
77101443,98
77110043,0
77110043,0
77110304,912
77115016,0
77115016,0
77115016,0
77115697,0
77130030,0
77130030,11349.75
77130054,0
77130832,0
77150156,740
77175104,0
77290689,0
77290690,0
77296606,0
77296606,264
77320025,0
77811434,2
77811434,9
77900078,0
77900390,0
77903031,2372.375
77903031,0
77903043,818
77903109,0
77903109,0
77903225,0
77903249,1297
77984900,0
77984948,0
77985047,0
77985084,0
78017300,0
78017300,0
79010805,0
79010805,1287
79010805,0
79020896,0
79020896,707
79020896,0
79021141,0
79021141,0.5
79022248,0
79040068,87.4
79041036,0
79041036,0
79220058,17
79220058,0
79220162,1269
79220162,0
79310540,19
79310540,0
79310552,0
79310552,20
79310552,0
79310564,35
79310564,0
79310576,0
79310576,36
79310576,0
79310588,0
79310588,128
79310588,0
79310590,0
79310590,63
79310590,0
79310606,0
79310606,24
79310606,0
79310618,21
79310618,0
79310620,1
79310620,0
79310631,610
79310631,0
79310643,0
79310643,214
79310643,0
79310655,0
79310655,160
79310655,0
79310667,0
79310667,32
79310667,0
79310679,0
79310679,13
79310813,177
79310837,0
79310837,22
79310837,0
79310849,0
79310849,60
79310849,0
79310850,0
79310850,142
79310850,0
79310862,0
79310862,75
79310862,0
79310874,0
79310874,23
79310874,0
79310886,0
79310886,19
79310886,0
79310898,0
79310898,160
79310898,0
79310904,0
79310904,18
79310904,0
79310916,0
79310916,15
79310916,0
79310928,0
79310928,1
79310928,0
79310930,0
79310930,135
79310930,0
79310977,0
79310977,52
79310989,406
79310989,0
79310990,0
79310990,0
79310990,0
79315562,850
79315562,0
79315574,441
79315574,0
79315586,0
79315586,92
79315586,0
79315598,0
79315598,0
79315598,0
79315768,9
79315770,33
79315770,0
79315781,118
79315793,159
79316359,117
79316359,0
79318125,0
79318125,570
79318710,1477
79318710,0
79319579,1677
79319579,0
79319579,0
79319580,3121
79319580,0
79320338,512
79331026,0
79334829,162267
79334829,0
79337065,0
79339402,917
79339402,0
79339440,2112
79339440,0
79511806,100
79511922,0
79511922,500
79511922,550
79511922,0
79514005,0
79514005,5135.23
79515162,1214
79516403,70
79516415,228
79517304,132
79517316,0
79517316,20528
79517717,1050
79518230,134
79518230,0
79902078,0
79981884,0
79982013,0
79982128,0
79982256,0
80010106,1049.5
80010234,1679.5
80010374,209.5
80010647,806
80010702,0
80010702,0
80010726,0
80010830,0
80012395,0
80012681,9030
80012693,7350
80014884,1049.5
80015165,0
80015165,12725.4
80015566,0
80030180,189
80030737,9
80030749,7
80031365,0
80031365,0
80031468,0
80031948,0
80031948,24.9
80032904,0
80032904,541.6
80032904,0
80033660,3093
80034810,0
80034810,5732.4
80034810,0
80050049,1
80059107,3
80090400,0
80090400,13704
80090436,0
80090436,0
80090436,0
80091258,0
80091593,420
80091593,0
80093711,0
80093711,0
80093711,380
80096554,1050
81010515,240
81010904,0
81011015,0
81011015,0
81011120,1650
81030046,229
81030058,3.6
81030058,986
81030058,0
81030174,1340
81030228,826.5
81030228,0
81030230,0
81030230,0
81030277,0
81030277,0
81030290,500
81030691,13
81030782,188
81030812,0
81030812,0
81030824,336.495
81031257,500
81032018,150
81033515,0
81033515,7
81035020,0
81035111,1628
81035512,0
81035512,0
81035895,900
81036310,0
81039360,0
81040015,0
81040015,1.34
81040015,238.31
81040118,0
81040167,100
81040179,3
81040210,31230
81040210,102835
81040222,0
81040222,6
81040416,0
81040416,287
81040416,1104
81040428,10358.43
81040428,24522.975
81040430,0
81040430,200
81040441,28
81040453,14
81040544,2855.68
81040544,24726.24
81040556,0.02
81040623,0
81040684,0
81040684,1923
81040738,6
81040829,0
81041056,6034.335
81041056,13461.6
81041068,0
81050136,2298
81050136,79489
81050136,0
81050525,1.5
81050914,0
81050914,10732
81050914,0
81052110,0
81052110,0
81052716,0
81052716,705.5
81052716,0
81052820,345
81071073,0
81071073,0
81080062,97
81080074,55
81080086,41
81210127,1471
81210127,2203.74
81210127,0
81900132,581
81900909,0
81901902,0
81901902,305
81901902,0
81902268,650
81902268,0
81903376,0
81903376,559
81903376,0
81903467,0
81906018,0
81906018,0
81908430,6.997
81909275,0
81909275,40
81909500,47680
81980991,0
81981016,0
82010018,0
82050983,0
82052086,0
82052189,0
82053820,0
82053820,0
82058090,300
82058106,0
82112605,0
82250947,0
82251046,0
82251071,0
82251836,0
82251848,82
82252312,0
82252543,0
82254473,0
82300069,0
82300124,0
82300136,0
82300148,0
82300150,0
82300173,0
82300185,0
82660505,0
82660509,0
83036489,0
83039685,9
83047360,0
83047414,168
83047670,0
83047682,0
83047694,0
83047694,100
83047797,0
83047876,16400
83047888,128
83047890,220
83047906,2715
83047918,100000
83047943,0
83047943,9650
83048443,36694
83048492,0
83048601,0
83048601,0
83048820,0
83048820,64499
83049253,0
83049460,0
83049460,199
83049484,1162
83049484,5314
83055551,0
83055551,995
83055563,0
83055563,201
83055575,0
83055575,27
83055587,0
83055587,589
83056208,0
83056208,484
83057213,25
83057213,1410
83057225,370
83057225,2270
83057237,0
83057237,13256
83057511,0
83057511,0
83057523,0
83057766,15
83057778,388
83057780,0
83057780,0
83057808,0
83057808,0
83057821,0
83057845,35
83057857,14
83057869,491
83057870,690
83057870,968
83057882,133
83057894,0
83057894,0
83057900,0
83057912,0
83057912,0
83057924,331
83057948,227
83057950,0
83057950,0
83057973,547
83057985,52
83058163,26
83058515,0
83058515,0
83058655,0
83058655,4525
83059180,0
83059180,2907
83059556,0
83059556,0
83059763,59
83059775,0
83059775,0
83059817,5
83059830,58
83059878,0
83059891,518
83070370,2150
83077005,3800
83077017,0
83077029,7260
83077030,0
83077030,0
83077042,0
83077042,0
83077054,0
83077054,0
83077078,0
83077078,0
83077080,0
83077091,0
83077091,0
83077108,0
83077108,0
83077110,0
83077110,0
83077121,11251
83077133,0
83077133,0
83077145,0
83077157,0
83077157,0
83140128,7
83140128,0
83140141,0
83140141,903
83140141,0
83141145,0
83142680,0
